capacity,external_id,has_kiosk,lat,lon,name,region_id,rental_methods,rental_url,short_name,station_id,eightd_has_key_dispenser,bikes_availability,description,docks_availability,id_num,services_name,schedule_description,service_type
19,66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,True,40.7160751,-73.952029,Union Ave & Jackson St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3088,5300.06,3088,False,,,,,,,
31,66dcfe10-0aca-11e7-82f6-3863bb44ef7c,True,40.71774592,-73.95600096,N 8 St & Driggs Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3090,5340.05,3090,False,,,,,,,
31,66dcffef-0aca-11e7-82f6-3863bb44ef7c,True,40.71764,-73.94882,Frost St & Meeker St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3091,5371.06,3091,False,,,,,,,
27,66dd01c5-0aca-11e7-82f6-3863bb44ef7c,True,40.7190095,-73.95852515,Berry St & N 8 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3092,5379.09,3092,False,,,,,,,
28,66dd039b-0aca-11e7-82f6-3863bb44ef7c,True,40.71745169,-73.95850939,N 6 St & Bedford Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3093,5379.10,3093,False,,,,,,,
18,66dd056e-0aca-11e7-82f6-3863bb44ef7c,True,40.7169811,-73.94485918,Graham Ave & Withers St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3094,5403.04,3094,False,,,,,,,
23,66dd0808-0aca-11e7-82f6-3863bb44ef7c,True,40.71929301,-73.94500379,Graham Ave & Herbert St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3095,5403.05,3095,False,,,,,,,
39,66dd1585-0aca-11e7-82f6-3863bb44ef7c,True,40.71924,-73.95242,Union Ave & N 12 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3096,5411.07,3096,False,,,,,,,
39,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,True,40.724812564400175,-73.94752621650696,Nassau Ave & Newell St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3100,5623.03,3100,False,,,,,,,
27,66dd1846-0aca-11e7-82f6-3863bb44ef7c,True,40.72079821,-73.95484712,N 12 St & Bedford Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3101,5450.04,3101,False,,,,,,,
27,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,True,40.72179134,-73.9504154,Driggs Ave & Lorimer St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3102,5481.04,3102,False,,,,,,,
24,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,True,40.724055,-73.955736,N 15 St & Wythe Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3105,5520.09,3105,False,,,,,,,
19,66dd1b65-0aca-11e7-82f6-3863bb44ef7c,True,40.72325,-73.94308,Driggs Ave & N Henry St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3106,5542.04,3106,False,,,,,,,
39,66dd1bf3-0aca-11e7-82f6-3863bb44ef7c,True,40.72311651,-73.95212324,Bedford Ave & Nassau Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3107,5550.05,3107,False,,,,,,,
24,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,True,40.72557,-73.94434,Nassau Ave & Russell St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3108,5581.01,3108,False,,,,,,,
31,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,True,40.72606,-73.95621,Banker St & Meserole Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3109,5633.04,3109,False,,,,,,,
27,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,True,40.72708584,-73.95299117,Meserole Ave & Manhattan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3110,5666.04,3110,False,,,,,,,
33,66dd1eb2-0aca-11e7-82f6-3863bb44ef7c,True,40.72906,-73.95779,Milton St & Franklin St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3112,5752.07,3112,False,,,,,,,
26,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,True,40.73026,-73.95394,Greenpoint Ave & Manhattan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3113,5785.05,3113,False,,,,,,,
34,66dd2060-0aca-11e7-82f6-3863bb44ef7c,True,40.73232194,-73.9550858,India St & Manhattan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3115,5826.02,3115,False,,,,,,,
35,66dd20eb-0aca-11e7-82f6-3863bb44ef7c,True,40.73266,-73.95826,Huron St & Franklin St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3116,5869.04,3116,False,,,,,,,
27,66dd217d-0aca-11e7-82f6-3863bb44ef7c,True,40.73564,-73.95866,Franklin St & Dupont St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3117,5944.01,3117,False,,,,,,,
30,66dd2208-0aca-11e7-82f6-3863bb44ef7c,True,40.73555,-73.95284,McGuinness Blvd & Eagle St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3118,5977.01,3118,False,,,,,,,
45,66dd2292-0aca-11e7-82f6-3863bb44ef7c,True,40.74232744,-73.95411749,Vernon Blvd & 50 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3119,6170.02,3119,False,,,,,,,
20,66dd231d-0aca-11e7-82f6-3863bb44ef7c,True,40.74161,-73.96044,Center Blvd & Borden Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3120,6179.05,3120,False,,,,,,,
27,66dd23a9-0aca-11e7-82f6-3863bb44ef7c,True,40.74524768,-73.94733276,Jackson Ave & 46 Rd,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3121,6203.02,3121,False,,,,,,,
31,66dd243c-0aca-11e7-82f6-3863bb44ef7c,True,40.744363287066875,-73.9558732509613,48 Ave & 5 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3122,6212.04,3122,False,,,,,,,
27,66dd24ca-0aca-11e7-82f6-3863bb44ef7c,True,40.74469738,-73.93540375,31 St & Thomson Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3123,6227.02,3123,False,,,,,,,
27,66dd2556-0aca-11e7-82f6-3863bb44ef7c,True,40.74731,-73.95451,46 Ave & 5 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3124,6286.02,3124,False,,,,,,,
23,66dd25e0-0aca-11e7-82f6-3863bb44ef7c,True,40.74708586,-73.94977234,45 Rd & 11 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3125,6319.01,3125,False,,,,,,,
34,66dd266a-0aca-11e7-82f6-3863bb44ef7c,True,40.74718234,-73.9432635,44 Dr & Jackson Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3126,6352.01,3126,False,,,,,,,
35,66dd26f9-0aca-11e7-82f6-3863bb44ef7c,True,40.74966,-73.9521,9 St & 44 Rd,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3127,6361.03,3127,False,,,,,,,
23,66dd2786-0aca-11e7-82f6-3863bb44ef7c,True,40.75052534,-73.94594845,21 St & 43 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3128,6395.01,3128,False,,,,,,,
31,66dd2811-0aca-11e7-82f6-3863bb44ef7c,True,40.75110165,-73.94073717,Queens Plaza North & Crescent St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3129,6429.01,3129,False,,,,,,,
31,66dd3cb4-0aca-11e7-82f6-3863bb44ef7c,True,40.75325964,-73.94335788,21 St & Queens Plaza North,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3130,6471.02,3130,False,,,,,,,
31,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,True,40.76712840349542,-73.96224617958069,E 68 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3131,6896.16,3131,False,,,,,,,
35,66dd3e14-0aca-11e7-82f6-3863bb44ef7c,True,40.76350532,-73.97109243,E 59 St & Madison Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3132,6801.01,3132,False,,,,,,,
51,66dd3f33-0aca-11e7-82f6-3863bb44ef7c,True,40.76312584,-73.96526895,3 Ave & E 62 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3134,6762.04,3134,False,,,,,,,
41,66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,True,40.77112927,-73.95772297,E 75 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3135,6991.12,3135,False,,,,,,,
47,66dd4051-0aca-11e7-82f6-3863bb44ef7c,True,40.766368,-73.971518,5 Ave & E 63 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3136,6904.06,3136,False,,,,,,,
31,66dd40dd-0aca-11e7-82f6-3863bb44ef7c,True,40.77282817,-73.96685276,5 Ave & E 73 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3137,7100.07,3137,False,,,,,,,
43,66dd41ef-0aca-11e7-82f6-3863bb44ef7c,True,40.77118287540658,-73.96409422159195,E 72 St & Park Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3139,6998.08,3139,False,,,,,,,
55,66dd427e-0aca-11e7-82f6-3863bb44ef7c,True,40.77140426,-73.9535166,1 Ave & E 78 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3140,7020.09,3140,False,,,,,,,
59,66dd42eb-0aca-11e7-82f6-3863bb44ef7c,True,40.76500525,-73.95818491,1 Ave & E 68 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3141,6822.09,3141,False,,,,,,,
41,66dd4356-0aca-11e7-82f6-3863bb44ef7c,True,40.7612274,-73.96094022,1 Ave & E 62 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3142,6753.08,3142,False,,,,,,,
47,66dd43bd-0aca-11e7-82f6-3863bb44ef7c,True,40.77632142182271,-73.96427392959595,5 Ave & E 78 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3143,7161.08,3143,False,,,,,,,
46,66dd4423-0aca-11e7-82f6-3863bb44ef7c,True,40.77677702,-73.9590097,E 81 St & Park Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3144,7188.10,3144,False,,,,,,,
45,66dd448f-0aca-11e7-82f6-3863bb44ef7c,True,40.77862688,-73.95772073,E 84 St & Park Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3145,7243.04,3145,False,,,,,,,
47,66dd44f7-0aca-11e7-82f6-3863bb44ef7c,True,40.77573034,-73.9567526,E 81 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3146,7154.07,3146,False,,,,,,,
39,66dd455e-0aca-11e7-82f6-3863bb44ef7c,True,40.77801203,-73.95407149,E 85 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3147,7212.05,3147,False,,,,,,,
31,66dd45c7-0aca-11e7-82f6-3863bb44ef7c,True,40.77565541,-73.95068615,E 84 St & 1 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3148,7180.02,3148,False,,,,,,,
47,66dd46a2-0aca-11e7-82f6-3863bb44ef7c,True,40.77536905,-73.94803392,E 85 St & York Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3150,7146.04,3150,False,,,,,,,
43,66dd470b-0aca-11e7-82f6-3863bb44ef7c,True,40.7728384,-73.94989233,E 81 St & York Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3151,7084.12,3151,False,,,,,,,
42,66dd4772-0aca-11e7-82f6-3863bb44ef7c,True,40.76873687,-73.96119945,3 Ave & E 71 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3152,6960.10,3152,False,,,,,,,
37,66dd47d8-0aca-11e7-82f6-3863bb44ef7c,True,40.76817546742245,-73.95910263061523,E 71 St & 2 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3153,6925.08,3153,False,,,,,,,
31,66dd4841-0aca-11e7-82f6-3863bb44ef7c,True,40.77314236,-73.95856158,E 77 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3154,7092.06,3154,False,,,,,,,
39,66dd48b0-0aca-11e7-82f6-3863bb44ef7c,True,40.76440023,-73.96648977,Lexington Ave & E 63 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3155,6830.08,3155,False,,,,,,,
37,66dd491c-0aca-11e7-82f6-3863bb44ef7c,True,40.76663814,-73.95348296,E 72 St & York Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3156,6889.12,3156,False,,,,,,,
27,66dd4981-0aca-11e7-82f6-3863bb44ef7c,True,40.77518615,-73.94446054,East End Ave & E 86 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3157,7113.08,3157,False,,,,,,,
31,66dd49eb-0aca-11e7-82f6-3863bb44ef7c,True,40.77163851,-73.98261428,W 63 St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3158,7052.01,3158,False,,,,,,,
31,66dd4a52-0aca-11e7-82f6-3863bb44ef7c,True,40.77492513,-73.98266566,W 67 St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3159,7116.04,3159,False,,,,,,,
39,66dd4ac1-0aca-11e7-82f6-3863bb44ef7c,True,40.77896784,-73.97374737,Central Park West & W 76 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3160,7253.04,3160,False,,,,,,,
59,66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,True,40.7801839724239,-73.97728532552719,W 76 St & Columbus Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3161,7281.09,3161,False,,,,,,,
39,66dd4b91-0aca-11e7-82f6-3863bb44ef7c,True,40.78339981,-73.98093133,W 78 St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3162,7311.07,3162,False,,,,,,,
43,66dd4bf7-0aca-11e7-82f6-3863bb44ef7c,True,40.7734066,-73.97782542,Central Park West & W 68 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3163,7079.06,3163,True,,,,,,,
67,66dd4c5f-0aca-11e7-82f6-3863bb44ef7c,True,40.7770575,-73.97898475,Columbus Ave & W 72 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3164,7175.05,3164,False,,,,,,,
51,66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,True,40.77579376683666,-73.9762057363987,Central Park West & W 72 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3165,7141.07,3165,True,,,,,,,
41,66dd4d70-0aca-11e7-82f6-3863bb44ef7c,True,40.78057799010334,-73.98562431335449,Riverside Dr & W 72 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3166,7288.04,3166,False,,,,,,,
55,66dd4de9-0aca-11e7-82f6-3863bb44ef7c,True,40.77966809007312,-73.98093044757842,Amsterdam Ave & W 73 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3167,7260.09,3167,False,,,,,,,
31,66dd4e54-0aca-11e7-82f6-3863bb44ef7c,True,40.78472675,-73.96961715,Central Park West & W 85 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3168,7354.02,3168,True,,,,,,,
39,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,True,40.78720869,-73.98128127,Riverside Dr & W 82 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3169,7388.10,3169,False,,,,,,,
35,66dd4f31-0aca-11e7-82f6-3863bb44ef7c,True,40.78499979,-73.97283406,W 84 St & Columbus Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3170,7382.04,3170,False,,,,,,,
39,66dd4f9b-0aca-11e7-82f6-3863bb44ef7c,True,40.78524672,-73.97667321,Amsterdam Ave & W 82 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3171,7360.10,3171,False,,,,,,,
27,66dd515d-0aca-11e7-82f6-3863bb44ef7c,True,40.7785669,-73.97754961,W 74 St & Columbus Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3172,7230.10,3172,False,,,,,,,
39,66dd51e6-0aca-11e7-82f6-3863bb44ef7c,True,40.777507027547976,-73.98888587951659,Riverside Blvd & W 67 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3173,7183.03,3173,False,,,,,,,
31,66dd52c8-0aca-11e7-82f6-3863bb44ef7c,True,40.77748046,-73.98288594,W 70 St & Amsterdam Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3175,7207.08,3175,False,,,,,,,
63,66dd539f-0aca-11e7-82f6-3863bb44ef7c,True,40.7867947,-73.977112,W 84 St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3177,7409.08,3177,False,,,,,,,
39,66dd5407-0aca-11e7-82f6-3863bb44ef7c,True,40.78414472,-73.98362492,Riverside Dr & W 78 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3178,7340.06,3178,False,,,,,,,
23,66dd546c-0aca-11e7-82f6-3863bb44ef7c,True,40.698617,-73.941342,Park Ave & Marcus Garvey Blvd,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3179,4768.02,3179,False,,,,,,,
0,66dd54d1-0aca-11e7-82f6-3863bb44ef7c,False,40.69878,-73.99712,Brooklyn Bridge Park - Pier 2,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3180,4829.05,3180,False,,,,,,,
42,66dd5814-0aca-11e7-82f6-3863bb44ef7c,True,40.686931,-74.016966,Yankee Ferry Terminal,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3182,4440.01,3182,False,,,,,,,
30,66dd588c-0aca-11e7-82f6-3863bb44ef7c,True,40.7162469,-74.0334588,Exchange Place,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3183,JC001,3183,False,,,,,,,
14,66dd58f2-0aca-11e7-82f6-3863bb44ef7c,True,40.7141454,-74.0335519,Paulus Hook,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3184,JC002,3184,False,,,,,,,
22,66dd5960-0aca-11e7-82f6-3863bb44ef7c,True,40.7177325,-74.043845,City Hall,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3185,JC003,3185,False,,,,,,,
42,66dd59d5-0aca-11e7-82f6-3863bb44ef7c,True,40.71958611647166,-74.04311746358871,Grove St PATH,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3186,JC005,3186,True,,,,,,,
22,66dd5a42-0aca-11e7-82f6-3863bb44ef7c,True,40.7211236,-74.03805095,Warren St,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3187,JC006,3187,False,,,,,,,
18,66dd5e69-0aca-11e7-82f6-3863bb44ef7c,True,40.7182113,-74.0836394,Union St,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3191,JC051,3191,False,,,,,,,
22,66dd5f24-0aca-11e7-82f6-3863bb44ef7c,True,40.7112423,-74.0557013,Liberty Light Rail,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3192,JC052,3192,False,,,,,,,
18,66dd5f99-0aca-11e7-82f6-3863bb44ef7c,True,40.7246050998869,-74.07840594649315,Lincoln Park,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3193,JC053,3193,False,,,,,,,
22,66dd6000-0aca-11e7-82f6-3863bb44ef7c,True,40.7253399253558,-74.06762212514877,McGinley Square,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3194,JC055,3194,False,,,,,,,
38,66dd606c-0aca-11e7-82f6-3863bb44ef7c,True,40.73074262530658,-74.06378388404846,Sip Ave,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3195,JC056,3195,False,,,,,,,
18,66dd630c-0aca-11e7-82f6-3863bb44ef7c,True,40.7443187,-74.0439909,Riverview Park,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3196,JC057,3196,False,,,,,,,
18,66dd63de-0aca-11e7-82f6-3863bb44ef7c,True,40.748715945380226,-74.04044330120087,Heights Elevator,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3198,JC059,3198,False,,,,,,,
14,66dd6441-0aca-11e7-82f6-3863bb44ef7c,True,40.7287448,-74.0321082,Newport Pkwy,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3199,JC008,3199,False,,,,,,,
18,66dd650d-0aca-11e7-82f6-3863bb44ef7c,True,40.737711,-74.066921,Dey St,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3201,JC065,3201,False,,,,,,,
18,66dd6721-0aca-11e7-82f6-3863bb44ef7c,True,40.7272235,-74.0337589,Newport PATH,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3202,JC066,3202,False,,,,,,,
26,66dd7b37-0aca-11e7-82f6-3863bb44ef7c,True,40.727595966,-74.044247311,Hamilton Park,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3203,JC009,3203,False,,,,,,,
22,66dd7c33-0aca-11e7-82f6-3863bb44ef7c,True,40.71653978099194,-74.0496379137039,JC Medical Center,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3205,JC011,3205,False,,,,,,,
26,66dd7cab-0aca-11e7-82f6-3863bb44ef7c,True,40.7311689,-74.0575736,Hilltop,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3206,JC019,3206,False,,,,,,,
26,66dd7f10-0aca-11e7-82f6-3863bb44ef7c,True,40.7376037,-74.0524783,Oakland Ave,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3207,JC022,3207,False,,,,,,,
22,66dd7fe2-0aca-11e7-82f6-3863bb44ef7c,True,40.7241765,-74.0506564,Brunswick St,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3209,JC023,3209,False,,,,,,,
18,66dd8043-0aca-11e7-82f6-3863bb44ef7c,True,40.742677141,-74.051788633,Pershing Field,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3210,JC024,3210,False,,,,,,,
22,66dd80ac-0aca-11e7-82f6-3863bb44ef7c,True,40.72152515,-74.046304543,Newark Ave,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3211,JC032,3211,False,,,,,,,
22,66dd836d-0aca-11e7-82f6-3863bb44ef7c,True,40.734785818,-74.050443636,Christ Hospital,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3212,JC034,3212,False,,,,,,,
22,66dd83fc-0aca-11e7-82f6-3863bb44ef7c,True,40.71848892,-74.047726625,Van Vorst Park,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3213,JC035,3213,False,,,,,,,
22,66dd8479-0aca-11e7-82f6-3863bb44ef7c,True,40.7127742,-74.0364857,Essex Light Rail,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3214,JC038,3214,False,,,,,,,
18,66dd8b48-0aca-11e7-82f6-3863bb44ef7c,True,40.734961020009514,-74.0595030784607,5 Corners Library,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3220,JC018,3220,False,,,,,,,
27,66dd8bd9-0aca-11e7-82f6-3863bb44ef7c,True,40.743,-73.93561,47 Ave & 31 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3221,6151.03,3221,False,,,,,,,
53,66dd8f1a-0aca-11e7-82f6-3863bb44ef7c,True,40.758996559605116,-73.96865397691727,E 55 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3223,6691.12,3223,False,,,,,,,
